"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"438","False","0","0","7bit","0","False","False","False","False","True","0","True","1"
"439","False","0","0","none","0","False","True","False","False","False","0","True","2"
"440","False","0","0","none","0","False","True","False","False","True","0","True","6"
"441","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"442","False","0","0","7bit","0","False","True","False","False","False","0","True","10"
"443","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"444","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"445","False","0","0","none","0","False","True","False","False","False","0","True","2"
"446","False","0","0","7bit","0","False","True","False","False","False","0","True","8"
"447","False","0","0","none","0","False","True","False","False","False","0","True","2"
"448","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"449","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"450","False","0","6","7bit","6","False","True","False","False","False","0","True","13"
"451","False","0","0","none","0","False","True","False","False","False","0","True","2"
"452","False","0","0","none","0","False","True","False","False","False","0","True","2"
"453","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"454","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"455","False","0","0","7bit","0","False","True","False","False","True","0","True","8"
"456","False","0","0","7bit","0","False","True","False","False","False","0","True","18"
"457","False","0","0","none","0","False","True","False","False","False","0","True","2"
"458","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"459","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"460","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"461","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"462","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"463","False","0","0","7bit","0","False","True","False","False","False","0","True","18"
"464","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"465","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"466","False","0","0","7bit","0","False","True","False","False","False","0","True","16"
"467","False","0","0","none","0","False","True","False","False","False","0","True","2"
"468","False","0","0","7bit","0","False","True","False","False","False","0","True","18"
"469","False","0","0","none","0","False","True","False","False","False","0","True","2"
"470","False","0","0","none","0","False","True","False","False","False","0","True","43"
"471","False","0","1","7bit","1","False","True","False","False","True","0","True","4"
"472","False","0","1","7bit","0","False","True","False","False","True","1","True","9"
"473","False","0","0","none","0","False","True","False","False","False","0","True","2"
"474","False","0","0","none","0","False","True","False","False","False","0","True","2"
"475","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"476","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"477","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"478","False","0","0","none","0","False","True","False","False","False","0","True","2"
"479","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"480","False","0","0","none","0","False","True","False","False","False","0","True","11"
"481","False","0","0","none","0","False","True","False","False","False","0","True","2"
"482","False","0","0","none","0","False","True","False","False","False","0","True","2"
"483","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"484","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"485","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"486","False","0","0","none","0","False","True","False","False","False","0","True","2"
"487","False","0","0","7bit","0","False","True","False","False","False","0","True","18"
"488","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"489","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"490","False","0","0","7bit","0","False","True","True","False","False","0","True","2"
"491","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"492","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"493","False","0","0","none","0","False","True","False","False","False","0","True","10"
"494","False","0","0","none","0","False","True","False","False","False","0","True","2"
"495","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"496","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"497","False","0","0","none","0","False","True","False","False","False","0","True","2"
"498","False","0","0","none","0","False","True","False","False","False","0","True","20"
"499","False","0","0","7bit","0","False","True","False","False","False","0","True","54"
"500","False","0","0","8bit","0","False","True","False","False","False","0","True","5"
"501","False","0","0","7bit","0","False","True","False","False","True","0","True","82"
"502","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"503","False","0","0","none","0","False","True","False","False","False","0","True","2"
"504","False","0","0","none","0","False","True","False","False","False","0","True","1"
"505","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"506","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"507","False","0","0","7bit","0","False","True","False","False","True","0","True","49"
"508","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"509","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"510","False","0","0","7bit","0","False","False","False","False","True","0","True","1"
"511","False","0","0","none","0","False","True","False","False","False","0","True","4"
"512","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"513","False","0","0","7bit","0","False","True","False","False","False","0","True","18"
"514","False","0","0","none","0","False","True","False","False","False","0","True","2"
"515","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
